xs,mean_lm,mean_lowess,UCI_lm,UCI_lowess,LCI_lm,LCI_lowess,PValue
0,0.40849697659935,,0.492468986877491,,0.327143924604483,,0.368
0.002,0.408457018913862,0.277717220535026,0.492137288237651,0.332525540836455,0.32733846559635,0.229899405623619,0.368
0.004,0.408417061228374,0.28197581483396,0.491805589597811,0.333252815946494,0.327533006588218,0.236000867038841,0.368
0.006,0.408377103542885,0.28613326115649,0.491473890957971,0.334318049988467,0.327727547580085,0.241895240105444,0.368
0.008,0.408337145857397,0.290211229955018,0.491142192318131,0.335422037698149,0.327922088571953,0.248153271111924,0.368
0.01,0.408297188171908,0.294207755988617,0.490810493678291,0.336971767184173,0.32811662956382,0.253897966313978,0.368
0.012,0.40825723048642,0.298120874016356,0.490478795038451,0.33796920555403,0.328311170555687,0.259535317006674,0.368
0.014,0.408217272800932,0.301948618797309,0.490147096398611,0.34024019926395,0.328505711547555,0.265441344745127,0.368
0.016,0.408177315115443,0.305689025090546,0.489815397758771,0.342342524651418,0.328700252539422,0.270094698993772,0.368
0.018,0.408137357429955,0.309340127655138,0.489483699118931,0.343674508639517,0.328894793531289,0.275350977683376,0.368
0.02,0.408097399744466,0.312899961250158,0.48915200047909,0.345797359332522,0.329089334523157,0.281702923434397,0.368
0.022,0.408057442058978,0.316366584333685,0.48882030183925,0.348438255770216,0.329283875515024,0.286299222754857,0.368
0.024,0.408017484373489,0.319738139427043,0.48848860319941,0.350812238501171,0.329478293198802,0.290111092563084,0.368
0.026,0.407977526688001,0.323013010392125,0.48815690455957,0.352696125868825,0.329661385566068,0.293433774655263,0.368
0.028,0.407937569002513,0.326189889564364,0.48782520591973,0.355318425569728,0.329844477933334,0.296107873062968,0.368
0.03,0.407897611317024,0.329267760036698,0.48749350727989,0.358259820317567,0.3300275703006,0.299880367650078,0.368
0.032,0.407857653631536,0.332246123050447,0.48716180864005,0.360677092521929,0.330210662667865,0.30431590272081,0.368
0.034,0.407817695946047,0.33512460688577,0.48683011000021,0.363185492876702,0.330393755035131,0.307591000210843,0.368
0.036,0.407777738260559,0.337903362048889,0.48649841136037,0.365347310490596,0.330576847402397,0.31087934201747,0.368
0.038,0.40773778057507,0.340583572051839,0.48616671272053,0.367724606750928,0.330759939769662,0.313402231052626,0.368
0.04,0.407697822889582,0.343166837243833,0.48583501408069,0.370793842284856,0.330943032136928,0.315319833294613,0.368
0.042,0.407657865204094,0.345655465492056,0.48550331544085,0.373672434125975,0.331126124504194,0.317130124009476,0.368
0.044,0.407617907518605,0.348052364284233,0.48517161680101,0.376786632847557,0.331309216871459,0.319814074064033,0.368
0.046,0.407577949833117,0.350361076908068,0.48483991816117,0.37956276401197,0.331492309238725,0.322494223460291,0.368
0.048,0.407537992147628,0.352585158269205,0.484508219521329,0.382528237160053,0.331675401605991,0.324569079060228,0.368
0.05,0.40749803446214,0.354727641708288,0.484176520881489,0.385692786520713,0.331858493973256,0.32618234430122,0.368
0.052,0.407458076776651,0.35678985857999,0.483844822241649,0.388194795487957,0.332041586340522,0.327020612439213,0.368
0.054,0.407418119091163,0.358773721393231,0.483513123601809,0.390501938415386,0.332224678707788,0.327844215088204,0.368
0.056,0.407378161405675,0.360680415736929,0.483181424961969,0.392884307361718,0.332407771075054,0.329196122744068,0.368
0.058,0.407338203720186,0.362509420933761,0.482849726322129,0.394519756507749,0.332590863442319,0.330643762714782,0.368
0.06,0.407298246034698,0.364256925628166,0.482518027682289,0.396351627860426,0.332773955809585,0.331864711003157,0.368
0.062,0.407258288349209,0.365919468598344,0.482186329042449,0.398822476850826,0.332957048176851,0.33305336787383,0.368
0.064,0.407218330663721,0.367493146439853,0.481854630402609,0.400359976143176,0.333140140544116,0.334509817662387,0.368
0.066,0.407178372978232,0.368976023276986,0.481522931762769,0.401606094880204,0.33331099129248,0.335613521552274,0.368
0.068,0.407138415292744,0.370364558849191,0.481191233122929,0.403995490743114,0.333472062696822,0.336615798280037,0.368
0.07,0.407098457607256,0.371657984805713,0.480859534483089,0.405776901924758,0.333633134101164,0.337665523247828,0.368
0.072,0.407058499921767,0.372853988079111,0.480527835843249,0.406883132213566,0.333794205505506,0.338465428735786,0.368
0.074,0.407018542236279,0.373953967683712,0.480196137203409,0.408292166940984,0.333955276909848,0.339169250662916,0.368
0.076,0.40697858455079,0.374965818012856,0.479906369813719,0.409978730145384,0.33411634831419,0.339790397784864,0.368
0.078,0.406938626865302,0.375892395607012,0.479623979773228,0.41102998900821,0.334277419718532,0.340333626148614,0.368
0.08,0.406898669179813,0.376731058051586,0.479341589732738,0.412175604077291,0.334438491122874,0.340815680918561,0.368
0.082,0.406858711494325,0.377482935122267,0.479059199692247,0.413200530632415,0.334599562527215,0.341173757079574,0.368
0.084,0.406818753808837,0.378155504972536,0.478776809651756,0.414064934370048,0.334760633931557,0.341405606281458,0.368
0.086,0.406778796123348,0.378757298776512,0.478494419611265,0.414912031189344,0.334921705335899,0.341638549369028,0.368
0.088,0.40673883843786,0.379294817277419,0.478212029570774,0.415936916037163,0.335082776740241,0.341931016124176,0.368
0.09,0.406698880752371,0.379775823977829,0.477929639530284,0.417327677231833,0.335243848144583,0.34227423520369,0.368
0.092,0.406658923066883,0.380209982568952,0.477647249489793,0.418590723491531,0.335404919548925,0.343055914474702,0.368
0.094,0.406618965381394,0.380607656387482,0.477364859449302,0.419698757318662,0.335565990953267,0.343674634939363,0.368
0.096,0.406579007695906,0.38097534961969,0.477082469408812,0.420512348234926,0.335727062357609,0.343697320317219,0.368
0.098,0.406539050010418,0.381321396878838,0.476800079368321,0.420711120560522,0.335888133761951,0.344409201610515,0.368
0.1,0.406499092324929,0.381655175124521,0.47651768932783,0.421782017081219,0.336049205166293,0.344852580289794,0.368
0.102,0.406459134639441,0.381984241284302,0.476235299287339,0.422638864089074,0.336210276570635,0.345419371626375,0.368
0.104,0.406419176953952,0.382315740011652,0.475952909246849,0.422907287909141,0.336371347974977,0.346430110755749,0.368
0.106,0.406379219268464,0.382656578729888,0.475670519206358,0.423111268765268,0.336532419379318,0.346631983106432,0.368
0.108,0.406339261582975,0.383013763617414,0.475388129165867,0.423856165635247,0.33669349078366,0.346414085719489,0.368
0.11,0.406299303897487,0.383390677378379,0.475105739125376,0.424573052932826,0.336854562188002,0.345892043906716,0.368
0.112,0.406259346211998,0.383788426342411,0.474823349084885,0.425088028785887,0.337015633592344,0.345565970191882,0.368
0.114,0.40621938852651,0.384206672114586,0.474540959044395,0.425054872315057,0.337176704996686,0.346123361286716,0.368
0.116,0.406179430841022,0.384642808742901,0.474258569003904,0.426128292827573,0.337337776401028,0.347596652820115,0.368
0.118,0.406139473155533,0.385093532452369,0.473976178963413,0.426253883611185,0.33749884780537,0.347692124386929,0.368
0.12,0.406099515470045,0.385550496194507,0.473693788922923,0.42625336850186,0.337659919209712,0.347632599356637,0.368
0.122,0.406059557784556,0.386007975303849,0.473411398882432,0.425885737151472,0.337820990614054,0.347809831131928,0.368
0.124,0.406019600099068,0.386460599982722,0.473129008841941,0.425958345859046,0.337982062018396,0.347642524070606,0.368
0.126,0.40597964241358,0.386903981687374,0.47284661880145,0.426605369112843,0.338143133422738,0.347706702349319,0.368
0.128,0.405939684728091,0.387333692353707,0.47256422876096,0.426593108640486,0.33830420482708,0.347949390224,0.368
0.13,0.405899727042603,0.387740826499315,0.472281838720469,0.426209280466722,0.338465276231422,0.348798651705081,0.368
0.132,0.405859769357114,0.38811895918038,0.471999448679978,0.426532378610489,0.338626347635763,0.349169773492474,0.368
0.134,0.405819811671626,0.388461735488124,0.471717058639487,0.426641350117805,0.338787419040105,0.349782456588843,0.368
0.136,0.405779853986137,0.388759201862892,0.471434668598996,0.426345285472418,0.338948490444447,0.349302722556226,0.368
0.138,0.405739896300649,0.389004285191765,0.471152278558506,0.426763836659009,0.339109561848789,0.349841234514491,0.368
0.14,0.405699938615161,0.389195090631039,0.470869888518015,0.426789724749951,0.339270633253131,0.349128794813191,0.368
0.142,0.405659980929672,0.389331116413029,0.470591464762953,0.426774508254133,0.339431704657473,0.348709339446735,0.368
0.144,0.405620023244184,0.389410870241278,0.470314856539538,0.427577223419137,0.339592776061815,0.348268385797819,0.368
0.146,0.405580065558695,0.38943814476947,0.470038248316123,0.428426400418315,0.339753847466157,0.347849473856025,0.368
0.148,0.405540107873207,0.389417192290888,0.469761640092708,0.428109396347961,0.339914918870499,0.347523479110737,0.368
0.15,0.405500150187718,0.38934948779523,0.469485031869293,0.427401148896092,0.340075990274841,0.347314907653007,0.368
0.152,0.40546019250223,0.389237153331339,0.469208423645877,0.427576239210584,0.340237061679183,0.347912464261054,0.368
0.154,0.405420234816742,0.389086115260139,0.468931815422462,0.429324309143564,0.340398133083525,0.347227630052054,0.368
0.156,0.405380277131253,0.388900346560094,0.468655207199047,0.430911963740689,0.340559204487866,0.346876125952944,0.368
0.158,0.405340319445765,0.388685470106089,0.468378598975632,0.430346235112826,0.340720275892208,0.347309055015967,0.368
0.16,0.405300361760276,0.38844566104363,0.468101990752217,0.428977411743229,0.34088134729655,0.347312115965549,0.368
0.162,0.405260404074788,0.388185487473314,0.467825382528802,0.428677022369998,0.341042418700892,0.346708162209086,0.368
0.164,0.405220446389299,0.387899662544421,0.467548774305387,0.426617456381464,0.341203490105234,0.346668220194756,0.368
0.166,0.405180488703811,0.38758490379752,0.467272166081972,0.427229828760715,0.341364561509576,0.347095126123334,0.368
0.168,0.405140531018323,0.387241319105103,0.466995928208318,0.428293147514955,0.341525632913918,0.346972167499819,0.368
0.17,0.405100573332834,0.386873149678357,0.466770093620061,0.428188825249379,0.34168670431826,0.346198599003748,0.368
0.172,0.405060615647346,0.386482043924837,0.466544259031804,0.428592570537495,0.341847775722602,0.345806750490256,0.368
0.174,0.405020657961857,0.386067453279509,0.466318424443548,0.428713145216994,0.342008847126944,0.345841474666622,0.368
0.176,0.404980700276369,0.38562259972299,0.466092589855291,0.428711496712183,0.342169918531286,0.345924040556677,0.368
0.178,0.40494074259088,0.385154584639028,0.465866755267034,0.42649400582377,0.342330989935628,0.345921012980916,0.368
0.18,0.404900784905392,0.384671894229931,0.465640920678777,0.42634292211879,0.34249206133997,0.34547337973346,0.368
0.182,0.404860827219904,0.384181465144525,0.465415086090521,0.426215966634686,0.342653132744312,0.344964316931991,0.368
0.184,0.404820869534415,0.383688467638271,0.465189251502264,0.42594516731204,0.342814204148653,0.344883022918566,0.368
0.186,0.404780911848927,0.383198200420692,0.464963416914008,0.42619089795601,0.342975275552995,0.344603463965415,0.368
0.188,0.404740954163438,0.382716673551415,0.464737582325751,0.426056857374484,0.343136346957337,0.34320420903196,0.368
0.19,0.40470099647795,0.382256396272418,0.464511747737494,0.42464030753322,0.343297418361679,0.34209570671199,0.368
0.192,0.404661038792461,0.381825358875394,0.464285913149238,0.423316834298233,0.343458054383583,0.342465369373842,0.368
0.194,0.404621081106973,0.381439559079708,0.464060078560981,0.422156785677068,0.343617799427495,0.342854622392608,0.368
0.196,0.404581123421485,0.381116625621916,0.463834243972724,0.421668378151322,0.343777544471406,0.342609638111865,0.368
0.198,0.404541165735996,0.380873866563079,0.463608409384468,0.421801127058518,0.343937289515317,0.341973889697393,0.368
0.2,0.404501208050508,0.380727292156624,0.463382574796211,0.421502540671616,0.344097034559228,0.342790978899065,0.368
0.202,0.404461250365019,0.380692937149769,0.463156740207954,0.421406345957978,0.344256779603139,0.343042586620906,0.368
0.204,0.404421292679531,0.380786444224076,0.462930905619698,0.420702082389373,0.34442673829111,0.342975700572742,0.368
0.206,0.404381334994042,0.381018553709496,0.462705071031441,0.420425780981482,0.344611963473443,0.341923431792689,0.368
0.208,0.404341377308554,0.381389689579781,0.462479236443184,0.421102836701834,0.344797188655778,0.341067856450276,0.368
0.21,0.404301419623066,0.381908637206358,0.462253401854928,0.421416489977549,0.344982413838112,0.342554858079639,0.368
0.212,0.404261461937577,0.382587078152612,0.462027567266671,0.422471837530884,0.345167639020446,0.343103083112058,0.368
