xs,mean_lm,mean_lowess,UCI_lm,UCI_lowess,LCI_lm,LCI_lowess,PValue
0,0.571364688140559,,0.71399869914525,,0.420621156999147,,0.11
0.002,0.571119371485481,,0.713444018848948,,0.420784502526124,,0.11
0.004,0.570874054830403,0.351039918219409,0.712889338552645,0.715671972334891,0.420947848053101,0.130995338678902,0.11
0.006,0.570628738175325,0.351951011418545,0.712334658256343,0.709076372245831,0.421111193580078,0.134407382149743,0.11
0.008,0.570383421520247,0.352860076884739,0.71177997796004,0.702541875716364,0.421274539107055,0.137806765842924,0.11
0.01,0.570138104865169,0.353767121539721,0.711225297663737,0.69606844899253,0.421437884634033,0.141193422340367,0.11
0.012,0.569892788210091,0.354672152305221,0.710670617367435,0.689656058320369,0.42160123016101,0.144575531590915,0.11
0.014,0.569647471555013,0.355575176102968,0.710115937071132,0.683304669945923,0.421764575687987,0.148293426122548,0.11
0.016,0.569402154899934,0.356476199854694,0.70956125677483,0.676903420159773,0.421927921214964,0.152046023528164,0.11
0.018,0.569156838244856,0.357375230482127,0.709006576478527,0.670544131654284,0.422091266741941,0.155794833220168,0.11
0.02,0.568911521589778,0.358272274906998,0.708451896182224,0.66424720445616,0.422254612268918,0.158722015983699,0.11
0.022,0.5686662049347,0.359167340051038,0.707897215885922,0.658012602086806,0.422417957795896,0.16128820170931,0.11
0.024,0.568420888279622,0.360060432835975,0.707342535589619,0.651840288067626,0.422581303322873,0.164606252326317,0.11
0.026,0.568175571624544,0.360951560183541,0.706787855293316,0.645730225920025,0.42274464884985,0.168100826819999,0.11
0.028,0.567930254969466,0.361840729015464,0.706233174997014,0.640498460281277,0.422907994376827,0.172411794315191,0.11
0.03,0.567684938314388,0.422375665743503,0.705678494700711,0.670332455602952,0.423071339903804,0.182014305993778,0.11
0.032,0.56743962165931,0.42233090523993,0.705123814404408,0.666684126957389,0.423234685430781,0.186089980310545,0.11
0.034,0.567194305004232,0.422292064303794,0.704569134108106,0.661650577431413,0.423398030957758,0.189828082454256,0.11
0.036,0.566948988349154,0.422259144529272,0.704014453811803,0.656668838110605,0.423561376484736,0.192840448833658,0.11
0.038,0.566703671694075,0.422232147510538,0.703459773515501,0.653677854892568,0.423724722011713,0.195463452700815,0.11
0.04,0.566458355038997,0.422211074841767,0.702905093219198,0.65126992390439,0.42388806753869,0.197873188194181,0.11
0.042,0.566213038383919,0.422195928117135,0.702350412922895,0.648829938919239,0.424051413065667,0.200302381581849,0.11
0.044,0.565967721728841,0.422186708930817,0.701795732626593,0.646034207210662,0.424214758592644,0.202774393167292,0.11
0.046,0.565722405073763,0.422183418876988,0.70124105233029,0.642099267110185,0.424378104119621,0.20530245399524,0.11
0.048,0.565477088418685,0.422186059549822,0.700686372033987,0.639769250030953,0.424541449646599,0.208314541870434,0.11
0.05,0.565231771763607,0.422194632543496,0.700131691737685,0.637204788095143,0.424704795173576,0.210259980082896,0.11
0.052,0.564986455108529,0.422209139452184,0.699577011441382,0.632909276323588,0.424868140700553,0.213294159566024,0.11
0.054,0.564741138453451,0.422229581870061,0.699022331145079,0.62864891842743,0.42503148622753,0.216606395517844,0.11
0.056,0.564495821798373,0.443795374286777,0.698467650848777,0.681696411321918,0.425194831754507,0.22960613150039,0.11
0.058,0.564250505143295,0.441869205477282,0.697912970552474,0.666377987037375,0.425358177281484,0.227700859625184,0.11
0.06,0.564005188488216,0.441594093049531,0.697358290256172,0.663929228684164,0.425521522808461,0.230141723332948,0.11
0.062,0.563759871833138,0.441327623796124,0.696803609959869,0.661497540619781,0.425684868335439,0.232577307307901,0.11
0.064,0.56351455517806,0.441069800060704,0.696248929663566,0.659082926609967,0.425848213862416,0.235007680404314,0.11
