Comparison,Threshold,Run,t,p
GlcGlc-CitCit,0.91,7,-0.212219441900335,0.832025924645603
GlcGlc-GlcCit,0.91,7,-14.4166082021566,2.50497933189813e-43
CitCit-GlcCit,0.91,7,-9.78890092897811,2.09460499003988e-20
GlcGlc-CitCit,0.92,7,1.80437926000531,0.071850923816319
GlcGlc-GlcCit,0.92,7,-14.9476434123336,1.35589343270098e-45
CitCit-GlcCit,0.92,7,-12.9010646479674,1.66867748026589e-31
GlcGlc-CitCit,0.93,7,2.66902803287749,0.0079013208980088
GlcGlc-GlcCit,0.93,7,-15.7276643577394,8.96385807272893e-49
CitCit-GlcCit,0.93,7,-15.4606704008233,2.37562676540283e-41
GlcGlc-CitCit,0.94,7,3.29947846800875,0.00105847516235367
GlcGlc-GlcCit,0.94,7,-15.7053306878126,5.83934033661574e-48
CitCit-GlcCit,0.94,7,-16.2079224753722,1.13274495240042e-43
GlcGlc-CitCit,0.95,7,4.37047835116288,1.61597473541389e-05
GlcGlc-GlcCit,0.95,7,-14.0849366419556,2.53492592380938e-39
CitCit-GlcCit,0.95,7,-16.4048211510236,5.01852470747994e-44
GlcGlc-CitCit,0.96,7,4.21760209494175,3.18770745350065e-05
GlcGlc-GlcCit,0.96,7,-12.8404284369723,9.53877741061317e-33
CitCit-GlcCit,0.96,7,-15.8077272337989,3.93485862617658e-40
GlcGlc-CitCit,0.97,7,4.77664259979679,2.77397312136121e-06
GlcGlc-GlcCit,0.97,7,-13.1322032508927,5.78884084359152e-33
CitCit-GlcCit,0.97,7,-17.3022857617753,1.53121160130574e-44
GlcGlc-CitCit,0.98,7,4.55221430133345,8.89293372789767e-06
GlcGlc-GlcCit,0.98,7,-12.7591756427957,1.25290345565005e-30
CitCit-GlcCit,0.98,7,-15.5869338197895,1.27279401502583e-34
GlcGlc-CitCit,0.99,7,7.20532150701144,1.80968161394335e-11
GlcGlc-GlcCit,0.99,7,-10.5324943109354,4.48986511722181e-21
CitCit-GlcCit,0.99,7,-22.554623135474,8.24493837289716e-47
GlcGlc-CitCit,0.9925,7,8.17809062221757,1.23827393595363e-13
GlcGlc-GlcCit,0.9925,7,-10.6931519994443,8.15195025529654e-21
CitCit-GlcCit,0.9925,7,-27.0845062013397,4.48718414731765e-50
GlcGlc-CitCit,0.995,7,6.14268014027087,3.67492503073979e-08
GlcGlc-GlcCit,0.995,7,-9.46145823476699,3.73950457996504e-15
CitCit-GlcCit,0.995,7,-28.021897236437,6.02752164841315e-47
GlcGlc-CitCit,0.9,8,-2.82111704925557,0.00493626024656031
GlcGlc-GlcCit,0.9,8,-9.6112946773375,3.96753901129371e-20
CitCit-GlcCit,0.9,8,-6.64432618866143,6.40609992897399e-11
GlcGlc-CitCit,0.91,8,-3.3412567788724,0.000884760667477633
GlcGlc-GlcCit,0.91,8,-10.4381203037621,3.516277315667e-23
CitCit-GlcCit,0.91,8,-6.67891908754332,5.23374856859379e-11
GlcGlc-CitCit,0.92,8,-3.08338400125651,0.00214746534530054
GlcGlc-GlcCit,0.92,8,-9.84792219706689,7.13310333819256e-21
CitCit-GlcCit,0.92,8,-6.77117595097923,2.9025192745675e-11
GlcGlc-CitCit,0.93,8,-2.79521354502853,0.00538174900717121
GlcGlc-GlcCit,0.93,8,-10.1020092184746,1.02337328542567e-21
CitCit-GlcCit,0.93,8,-7.49302430446048,2.56896726005037e-13
GlcGlc-CitCit,0.94,8,-2.04911937309864,0.0410244361209609
GlcGlc-GlcCit,0.94,8,-9.60643046595208,8.93222312656204e-20
CitCit-GlcCit,0.94,8,-7.85620600629278,2.37228376677016e-14
GlcGlc-CitCit,0.95,8,-0.631546377524385,0.528039333112933
GlcGlc-GlcCit,0.95,8,-8.5360015674741,3.94607428377134e-16
CitCit-GlcCit,0.95,8,-8.38012318040967,8.4851961130479e-16
GlcGlc-CitCit,0.96,8,0.411717798022713,0.680794790945556
GlcGlc-GlcCit,0.96,8,-7.66948649125965,2.05330359845782e-13
CitCit-GlcCit,0.96,8,-8.76007660900173,8.75365658011981e-17
GlcGlc-CitCit,0.97,8,0.558590383100777,0.576843348096455
GlcGlc-GlcCit,0.97,8,-7.73518981697379,2.09696586461893e-13
CitCit-GlcCit,0.97,8,-9.16550843407615,7.31506170664566e-18
GlcGlc-CitCit,0.98,8,1.54439097714602,0.123685184587711
GlcGlc-GlcCit,0.98,8,-7.55982052473021,9.2272356942791e-13
CitCit-GlcCit,0.98,8,-9.86316900485764,1.5917350230322e-19
GlcGlc-CitCit,0.99,8,5.92574381300864,2.82095237500672e-08
GlcGlc-GlcCit,0.99,8,-7.33549616233534,8.94545790586891e-12
CitCit-GlcCit,0.99,8,-20.1959826222709,5.1634540309821e-46
GlcGlc-CitCit,0.9925,8,6.49184307676943,3.07493877139956e-09
GlcGlc-GlcCit,0.9925,8,-7.09976849660868,5.04006192509253e-11
CitCit-GlcCit,0.9925,8,-18.9465128173302,2.73809260665446e-32
GlcGlc-CitCit,0.995,8,5.19625475526303,1.62564195131804e-06
GlcGlc-GlcCit,0.995,8,-5.76956797889746,7.79944063190648e-08
CitCit-GlcCit,0.995,8,-16.3826768113877,1.43593318527307e-26
GlcGlc-CitCit,0.9,9,0.959850701426438,0.337432446141463
