xs,mean_lm,mean_lowess,UCI_lm,UCI_lowess,LCI_lm,LCI_lowess,PValue
0,0.452953113465686,,0.590934500425726,,0.312351625893198,,0.296
0.002,0.452866220624671,0.298381511748732,0.590538964823932,0.426577642300755,0.312626287525561,0.19047377960689,0.296
0.004,0.452779327783656,0.296279543742275,0.590143429222139,0.424006373061265,0.312900949157925,0.195895885546267,0.296
0.006,0.45269243494264,0.297771393265656,0.589747893620345,0.422802576907297,0.313175610790288,0.198605513440338,0.296
0.008,0.452605542101624,0.29920040270115,0.589352358018552,0.425292978634846,0.313450272422652,0.200943670805041,0.296
0.01,0.452518649260609,0.301148670926548,0.588956822416758,0.425727560114888,0.313724934055015,0.203244306436919,0.296
0.012,0.452431756419594,0.302705630391565,0.588561286814965,0.42534148705147,0.313999595687378,0.205528953466226,0.296
0.014,0.452344863578578,0.304706825991842,0.588165751213171,0.427066637604532,0.314274257319742,0.207277566750054,0.296
0.016,0.452257970737563,0.306343875595016,0.587770215611378,0.426721746123711,0.314548918952105,0.211004867608396,0.296
0.018,0.452171077896547,0.308073220365784,0.587374680009584,0.426464634492582,0.314823580584468,0.21509481412445,0.296
0.02,0.452084185055532,0.30938682529429,0.586979144407791,0.42621879417205,0.315098242216832,0.218429887165206,0.296
0.022,0.451997292214516,0.310979614996026,0.586583608805997,0.425251716008199,0.315372903849195,0.221922718684749,0.296
0.024,0.451910399373501,0.312556619497519,0.586188073204203,0.424211143427099,0.315647565481558,0.225695952283351,0.296
0.026,0.451823506532485,0.314117823844357,0.58579253760241,0.42320719377421,0.315898681445895,0.229105818057995,0.296
0.028,0.45173661369147,0.315663279202802,0.585397002000616,0.42082084527292,0.316145169198004,0.232151088268641,0.296
0.03,0.451649720850454,0.317192954943319,0.585001466398823,0.419051285240965,0.316386976098387,0.235771125271488,0.296
0.032,0.451562828009439,0.318706854402308,0.584605930797029,0.41821435206946,0.316628745283095,0.238583522423836,0.296
0.034,0.451475935168423,0.320204948041467,0.584210395195236,0.417551356214306,0.316870514467803,0.241214364100031,0.296
0.036,0.451389042327408,0.321687261181487,0.583814859593442,0.416744703948163,0.317097751459453,0.243605515541348,0.296
0.038,0.451302149486392,0.323153779649335,0.583419323991649,0.416004763998618,0.317322868134097,0.245980449519442,0.296
0.04,0.451215256645377,0.32460449265572,0.583023788389855,0.415653776927027,0.317547984808742,0.248341162751508,0.296
0.042,0.451128363804361,0.326039404817153,0.582628252788062,0.415781064198237,0.317773101483386,0.250584371208778,0.296
0.044,0.451041470963346,0.327458504068736,0.582232717186268,0.416089399225992,0.317998218158031,0.252979028239254,0.296
0.046,0.45095457812233,0.32886174236707,0.581837181584475,0.415157785722515,0.318223334832675,0.255235552876482,0.296
0.048,0.450867685281315,0.330249081871395,0.581441645982681,0.41493786519426,0.31844845150732,0.258091750322812,0.296
0.05,0.450780792440299,0.331620509995014,0.581046110380887,0.415590037294395,0.318673568181965,0.259978792352571,0.296
0.052,0.450693899599284,0.332976035737483,0.580650574779094,0.415308062058302,0.318898684856609,0.262229203513193,0.296
0.054,0.450607006758268,0.334315436285368,0.580255039177301,0.415396680320892,0.319123801531254,0.26515044400442,0.296
0.056,0.450520113917253,0.33563861945146,0.579859503575507,0.415248805327718,0.319348918205898,0.267692962530591,0.296
0.058,0.450433221076237,0.336945437652575,0.579463967973713,0.414766833071488,0.319574034880543,0.269801524348239,0.296
0.06,0.450346328235222,0.338235826087078,0.57906843237192,0.414310716204696,0.319799151555187,0.271898851851412,0.296
0.062,0.450259435394206,0.339509820588693,0.578672896770126,0.414529702440781,0.320024268229832,0.274581356941051,0.296
0.064,0.450172542553191,0.340767494481432,0.578277361168333,0.415969988957883,0.320249384904476,0.277594796215753,0.296
0.066,0.450085649712175,0.342008763981709,0.577881825566539,0.416339156066073,0.320474501579121,0.280093712311796,0.296
0.068,0.44999875687116,0.343233561069346,0.577486289964746,0.416474103079586,0.320699618253766,0.281465090167591,0.296
0.07,0.449911864030144,0.344441922074016,0.577090754362952,0.416602759531168,0.320907097512087,0.28208903530377,0.296
0.072,0.449824971189129,0.345633539004293,0.576695218761159,0.416725190225349,0.321068666257675,0.283329685017368,0.296
0.074,0.449738078348113,0.346808083863655,0.576299683159365,0.416359067069185,0.321230235003262,0.285164324807125,0.296
0.076,0.449651185507098,0.347964991646386,0.575904147557572,0.416951633559627,0.32139180374885,0.286840274772117,0.296
0.078,0.449564292666082,0.349104097338268,0.575508611955778,0.417055775808783,0.321553372494438,0.28806365766103,0.296
0.08,0.449477399825067,0.350224921541339,0.575113076353985,0.417280210864904,0.321714941240025,0.288608097969054,0.296
0.082,0.449390506984051,0.351327262539517,0.574717540752191,0.418820141600693,0.321876509985613,0.288969934865996,0.296
0.084,0.449303614143036,0.352410804274026,0.574322005150397,0.418830496425985,0.3220380787312,0.290178628056662,0.296
0.086,0.449216721302021,0.353475544450226,0.573926469548604,0.418747362739503,0.322199647476788,0.290991685829078,0.296
0.088,0.449129828461005,0.354521167828165,0.57353093394681,0.418662143929177,0.322361216222376,0.291565270014809,0.296
0.09,0.44904293561999,0.355547039561399,0.573135398345017,0.418584919171684,0.322522784967963,0.292128499472648,0.296
0.092,0.448956042778974,0.356551464712255,0.572739862743223,0.42033628327878,0.322684353713551,0.292773485603927,0.296
0.094,0.448869149937959,0.357534205875423,0.57234432714143,0.422229271227214,0.322845922459138,0.293755012171482,0.296
0.096,0.448782257096943,0.358495757369456,0.571882941860242,0.422942827357089,0.323007491204726,0.295303656262887,0.296
0.098,0.448695364255928,0.359436718408875,0.571376029105517,0.424096089074584,0.323169059950314,0.296958043655287,0.296
0.1,0.448608471414912,0.360356558795247,0.570869116350791,0.425239153204908,0.323330628695901,0.298599095240905,0.296
0.102,0.448521578573897,0.361254278411163,0.570362203596066,0.426797070540242,0.323492197441489,0.299417792932442,0.296
0.104,0.448434685732881,0.362129943501612,0.56985529084134,0.428553441542639,0.323653766187076,0.299117800895969,0.296
0.106,0.448347792891866,0.362984395215929,0.569348378086615,0.430276726157449,0.323814177115699,0.298879568894752,0.296
0.108,0.44826090005085,0.363818129234805,0.568841465331889,0.430637938197674,0.323972022277202,0.29927751647443,0.296
0.11,0.448174007209835,0.364632260743235,0.568334552577164,0.43164970395331,0.324129867438705,0.299972171263718,0.296
0.112,0.448087114368819,0.365427843557061,0.567827639822438,0.432284597524741,0.324287712600208,0.300550757669755,0.296
0.114,0.448000221527804,0.366205599160471,0.567320727067713,0.432960289988401,0.324445557761711,0.300731576742449,0.296
0.116,0.447913328686788,0.366966111881168,0.566813814312987,0.433603430295927,0.324603402923214,0.300430629861261,0.296
0.118,0.447826435845773,0.367708992208294,0.566306901558262,0.434651709751936,0.324761248084717,0.300125847974556,0.296
0.12,0.447739543004757,0.36843476402179,0.565799988803536,0.435826598090428,0.324919093246221,0.299848974465383,0.296
0.122,0.447652650163742,0.369143883399512,0.565293076048811,0.436961658640209,0.325076938407724,0.30060372893003,0.296
0.124,0.447565757322726,0.369836804014869,0.564786163294085,0.437655375988531,0.325234783569227,0.300721483597293,0.296
0.126,0.447478864481711,0.370514813587648,0.56427925053936,0.438131420567537,0.32539262873073,0.300170636116755,0.296
0.128,0.447391971640695,0.371179246743659,0.563772337784634,0.438880164150093,0.325550473892233,0.299909168214938,0.296
0.13,0.44730507879968,0.37183058099458,0.563265425029909,0.440237504790113,0.325708319053736,0.301040759454636,0.296
0.132,0.447218185958664,0.372470094844697,0.562758512275183,0.441845311748148,0.325866164215239,0.301380521438972,0.296
0.134,0.447131293117649,0.373098826922002,0.562251599520458,0.442809705621449,0.326024009376742,0.301209597699962,0.296
0.136,0.447044400276633,0.373716665173825,0.561744686765732,0.442647567258853,0.326181854538245,0.301926263070678,0.296
0.138,0.446957507435618,0.374321318436688,0.561237774011007,0.442501499459647,0.326339699699748,0.302708417627113,0.296
0.14,0.446870614594602,0.37491189163466,0.560730861256281,0.443682846320136,0.326497544861251,0.30326764613668,0.296
0.142,0.446783721753587,0.375487016909701,0.560223948501556,0.445377547927987,0.326655390022754,0.303502446929567,0.296
0.144,0.446696828912571,0.376047123021833,0.55971703574683,0.446409325214225,0.326813235184257,0.30377118666825,0.296
0.146,0.446609936071556,0.376592802601206,0.559210122992105,0.446947688412182,0.32697108034576,0.304076353974672,0.296
