xs,mean_lm,mean_lowess,UCI_lm,UCI_lowess,LCI_lm,LCI_lowess,PValue
0,0.36465747199077,,0.566270515311785,,0.180831344588588,,0.52
0.002,0.364659653057402,0.247402621573942,0.565793915488376,0.419882249323033,0.181271616312774,0.0922511361119168,0.52
0.004,0.364661834124034,0.26708061858087,0.565317315664967,0.459743484815481,0.181711888036959,0.105644391936315,0.52
0.006,0.364664015190665,0.275654041759475,0.564840715841559,0.468843078679091,0.182152159761145,0.109058755334515,0.52
0.008,0.364666196257297,0.279319047164647,0.56436411601815,0.46330054519699,0.18259243148533,0.120045016366852,0.52
0.01,0.364668377323929,0.28449627567964,0.563887516194741,0.463644400905835,0.183032703209515,0.131540073673282,0.52
0.012,0.36467055839056,0.289590140646161,0.563410916371333,0.463938091510037,0.183472974933701,0.141344362628185,0.52
0.014,0.364672739457192,0.294187338150918,0.562934316547924,0.462666074817423,0.183913246657886,0.148094551134503,0.52
0.016,0.364674920523824,0.299023354034591,0.562457716724516,0.464863264742013,0.184353518382072,0.15876667289699,0.52
0.018,0.364677101590456,0.303627278603578,0.561981116901107,0.463404209126649,0.184793790106257,0.17099924254168,0.52
0.02,0.364679282657087,0.30859003714071,0.561504517077698,0.468277208770818,0.185234061830443,0.179806834997099,0.52
0.022,0.364681463723719,0.313326628385332,0.56102791725429,0.466919732527951,0.185674333554628,0.18660492970358,0.52
0.024,0.364683644790351,0.317984418860628,0.560551317430881,0.465647851452367,0.186114605278814,0.195182133424962,0.52
0.026,0.364685825856982,0.322564419108369,0.560074717607473,0.464321666242033,0.186554877002999,0.201438109674367,0.52
0.028,0.364688006923614,0.32706761695847,0.559598117784064,0.462937144330412,0.186995148727185,0.207183342085778,0.52
0.03,0.364690187990246,0.331494892421013,0.559121517960655,0.461846084245912,0.18743542045137,0.212975014443346,0.52
0.032,0.364692369056877,0.335846559392804,0.558644918137247,0.463548382481743,0.187875692175555,0.218535443663726,0.52
0.034,0.364694550123509,0.340123016671896,0.558168318313838,0.464260924521391,0.188315963899741,0.225043169466382,0.52
0.036,0.364696731190141,0.344324368515523,0.557691718490429,0.461870511206051,0.188756235623926,0.233482838611456,0.52
0.038,0.364698912256773,0.348449963295106,0.557215118667021,0.461860824850931,0.189196507348112,0.239772042845875,0.52
0.04,0.364701093323404,0.352499788608443,0.556738518843612,0.460888280072604,0.189636779072297,0.246318821592281,0.52
0.042,0.364703274390036,0.356473638518893,0.556261919020204,0.46272734940373,0.190077050796483,0.252166065685044,0.52
0.044,0.364705455456668,0.360371355662719,0.555785319196795,0.463724760902772,0.190517322520668,0.25796594865611,0.52
0.046,0.364707636523299,0.364192856817826,0.555308719373386,0.462124055322948,0.190957594244854,0.26212627183087,0.52
0.048,0.364709817589931,0.367937897075688,0.554832119549978,0.463037404373838,0.191397865969039,0.266066600092811,0.52
0.05,0.364711998656563,0.371605723135178,0.554355519726569,0.467128875712248,0.191838137693224,0.269687202814877,0.52
0.052,0.364714179723194,0.375195655005417,0.553878919903161,0.469879749950286,0.19227840941741,0.273287789718096,0.52
