Comparison,Threshold,Run,t,p
Both-Neither,0.897032067318627,36,0.448974506272181,0.654287355336899
One-Neither,0.897032067318627,36,-3.80485803032845,0.000343962655361772
Both-One,0.897032067318627,37,3.60326530317768,0.00190915614636301
Both-Neither,0.897032067318627,37,3.62361537821175,0.00577203817306474
One-Neither,0.897032067318627,37,-1.54991286672338e-05,0.999987819295286
Both-One,0.897032067318627,38,2.93469036286317,0.0090425756135396
Both-Neither,0.897032067318627,38,2.21920562562042,0.0380098297671297
One-Neither,0.897032067318627,38,-1.12778981656981,0.269391398315623
Both-One,0.897032067318627,39,3.0422107109845,0.00696061259461476
Both-Neither,0.897032067318627,39,0.972185489573888,0.384352665478458
One-Neither,0.897032067318627,39,-1.4080337784715,0.196774964923461
Both-One,0.897032067318627,40,5.57094253889513,1.01634871058461e-07
Both-Neither,0.897032067318627,40,3.30123970466194,0.00122361947603343
One-Neither,0.897032067318627,40,-2.82287362225707,0.00570005106269974
Both-One,0.897032067318627,41,2.65462819358531,0.0107407230020201
Both-Neither,0.897032067318627,41,-0.0602604192435033,0.952257030047658
One-Neither,0.897032067318627,41,-4.93852944711055,0.000119164461994204
Both-One,0.897032067318627,42,5.4779633545236,2.36737547580554e-07
Both-Neither,0.897032067318627,42,2.20157429518191,0.0331995881685093
One-Neither,0.897032067318627,42,-2.47515727713044,0.0190827604776617
Both-One,0.897032067318627,43,4.73550045681255,6.12885920559301e-06
Both-Neither,0.897032067318627,43,4.22357241653856,4.37855748023496e-05
One-Neither,0.897032067318627,43,-1.20757829515953,0.23056217791874
Both-One,0.897032067318627,44,6.37587873445317,9.38287826750226e-09
Both-Neither,0.897032067318627,44,1.28430117936744,0.209574102830681
One-Neither,0.897032067318627,44,-5.84310883804797,6.7568747448158e-05
Both-One,0.897032067318627,45,7.4120558293376,8.7550414279495e-12
Both-Neither,0.897032067318627,45,5.55591796094009,2.18812625714679e-07
One-Neither,0.897032067318627,45,-0.860524098911236,0.39232668191939
Both-One,0.897032067318627,46,5.72315438568319,6.1561698506606e-08
Both-Neither,0.897032067318627,46,1.1982705843258,0.233515942147474
One-Neither,0.897032067318627,46,-5.02639787026799,3.40321206925811e-06
Both-One,0.897032067318627,47,3.52012050092777,0.000736332393706491
Both-Neither,0.897032067318627,47,2.51721318304358,0.0225077932522018
One-Neither,0.897032067318627,47,-0.193076049535243,0.848794002199995
Both-One,0.897032067318627,48,6.33533604550626,6.79493608158473e-08
Both-Neither,0.897032067318627,48,4.06771355860104,0.000166109197821226
One-Neither,0.897032067318627,48,-2.56781155060924,0.0145444143635424
Both-One,0.897032067318627,49,3.4660777306742,0.00183815680578126
Both-Neither,0.897032067318627,49,6.74755998385528,3.47810191339943e-08
One-Neither,0.897032067318627,49,1.62585136400409,0.115968477410868
Both-One,0.897032067318627,50,3.0111625299586,0.00343496371260493
Both-Neither,0.897032067318627,50,3.12229907972544,0.00398903800514816
One-Neither,0.897032067318627,50,0.824614272891289,0.414440997259879
Both-One,0.897032067318627,51,5.41858596671117,9.49354216966278e-07
Both-Neither,0.897032067318627,51,3.02915406449692,0.00511031698303877
One-Neither,0.897032067318627,51,-1.53401237557629,0.134569089756056
Both-One,0.897032067318627,52,1.53109760280662,0.140939347498828
Both-Neither,0.897032067318627,52,-0.0930062297220824,0.926232369435607
One-Neither,0.897032067318627,52,-1.57604569451609,0.130293717711892
Both-One,0.897032067318627,53,5.97480527004302,6.77735217360496e-07
Both-Neither,0.897032067318627,53,3.21754315294166,0.00559017659555432
One-Neither,0.897032067318627,53,-1.86245988403745,0.0761428985251677
Both-One,0.897032067318627,54,3.87506245589896,0.000191726580396141
Both-Neither,0.897032067318627,54,1.28994732625995,0.2098535138846
One-Neither,0.897032067318627,54,-1.25958056176593,0.218279242521618
Both-One,0.897032067318627,55,8.46692284975685,7.5342544780098e-13
Both-Neither,0.897032067318627,55,3.22668778858735,0.0018423899175341
One-Neither,0.897032067318627,55,-5.15996295018946,3.7885376417832e-06
Both-One,0.897032067318627,56,3.01042192110808,0.00314783479604985
Both-Neither,0.897032067318627,56,0.647220820977352,0.5217056896799
One-Neither,0.897032067318627,56,-1.99308024824649,0.0546103867043467
Both-One,0.897032067318627,57,6.5180168378482,0.000207420958072077
Both-Neither,0.897032067318627,57,1.1854453287973,0.277281549045261
One-Neither,0.897032067318627,57,-2.85958786391331,0.0213497659280243
Both-One,0.897032067318627,58,8.11023988571304,5.41909319687949e-13
Both-Neither,0.897032067318627,58,4.31675646506243,3.2947820543167e-05
One-Neither,0.897032067318627,58,-5.13833725188906,2.62454872126478e-06
Both-One,0.897032067318627,59,3.47763782231464,0.000717739452812042
Both-Neither,0.897032067318627,59,3.03627077513703,0.00279903906071424
One-Neither,0.897032067318627,59,-1.03000464663461,0.306599282446557
Both-One,0.897032067318627,60,7.1878211444234,2.66951329030737e-11
Both-Neither,0.897032067318627,60,4.25909710421711,6.16303734247749e-05
One-Neither,0.897032067318627,60,-2.04884906880083,0.0440961704876614
Both-One,0.897032067318627,61,1.30660667059836,0.195358582962025
Both-Neither,0.897032067318627,61,1.18218944559963,0.241976428514345
One-Neither,0.897032067318627,61,-0.114690450755457,0.909061865376222
Both-One,0.897032067318627,62,1.23544214733949,0.24291909330156
Both-Neither,0.897032067318627,62,1.99960328309648,0.0636752465339243
One-Neither,0.897032067318627,62,0.262832184090048,0.796271431896239
Both-One,0.897032067318627,63,6.60940535154188,1.68075199502276e-09
Both-Neither,0.897032067318627,63,2.10327923361592,0.0479704080491325
One-Neither,0.897032067318627,63,-3.19200377493191,0.00538998654360788
Both-One,0.897032067318627,64,2.70101864951776,0.00825090629461321
Both-Neither,0.897032067318627,64,1.72620544772951,0.0956455479919865
One-Neither,0.897032067318627,64,-0.36371573438809,0.718437012318803
Both-One,0.897032067318627,65,4.33708698753394,3.3777218930881e-05
Both-Neither,0.897032067318627,65,1.16967591736999,0.244944694977974
One-Neither,0.897032067318627,65,-3.89063547810154,0.000213231243698807
Both-One,0.897032067318627,66,3.27551226369146,0.00167737824994884
Both-Neither,0.897032067318627,66,1.84702826781019,0.0802348092172793
One-Neither,0.897032067318627,66,-0.54355400096701,0.591461795116891
Both-One,0.897032067318627,67,2.89046951956759,0.00509862651445159
Both-Neither,0.897032067318627,67,1.69618070634803,0.0926074052910003
One-Neither,0.897032067318627,67,-1.51766251781938,0.134318519920964
Both-One,0.897032067318627,68,12.8132583301562,2.21167507603828e-25
Both-Neither,0.897032067318627,68,3.60572182613046,0.00104925497226412
One-Neither,0.897032067318627,68,-6.27306841334862,2.46886518757575e-06
Both-One,0.897032067318627,69,2.42304118228405,0.0236470017327435
Both-Neither,0.897032067318627,69,1.86560406392618,0.0757477159485877
One-Neither,0.897032067318627,69,-0.274940941996638,0.785150170314219
Both-One,0.897032067318627,70,3.61266648356798,0.000460032415725733
Both-Neither,0.897032067318627,70,-1.37691067315743,0.171940019461556
One-Neither,0.897032067318627,70,-6.04216124722388,3.2291481410667e-07
Both-One,0.897032067318627,71,4.70443432046882,4.04824506433592e-05
Both-Neither,0.897032067318627,71,1.55704354961678,0.137913208774746
One-Neither,0.897032067318627,71,-2.26093918372604,0.0312841538120337
Both-One,0.897032067318627,72,1.83868238208612,0.0837325075449808
Both-Neither,0.897032067318627,72,7.26469460606044,8.42028156115418e-09
