Comparison,Threshold,Run,t,p
One-Neither,0.933022515351376,16,1.495785144651,0.144194893820044
Both-One,0.933022515351376,17,-0.935876188691051,0.367326096908444
Both-Neither,0.933022515351376,17,6.78943576835612,6.67723258398696e-10
One-Neither,0.933022515351376,17,3.25203946567804,0.00660938748193499
Both-One,0.933022515351376,18,8.5779982909314,7.09742518301386e-12
Both-Neither,0.933022515351376,18,6.23366177215926,1.70033010613778e-08
One-Neither,0.933022515351376,18,-1.79916070130334,0.0750716137371361
Both-One,0.933022515351376,19,4.53786634037644,2.75337791696594e-05
Both-Neither,0.933022515351376,19,4.3024736744943,3.49667412492172e-05
One-Neither,0.933022515351376,19,-0.912600401642879,0.364534163522284
Both-One,0.933022515351376,20,0.589547184725844,0.560424778707176
Both-Neither,0.933022515351376,20,3.33663302945963,0.00402243321980066
One-Neither,0.933022515351376,20,2.92950464181555,0.00815222593899372
Both-One,0.933022515351376,21,0.109660303873589,0.915597820112494
Both-Neither,0.933022515351376,21,7.38939410614684,1.03671866856419e-11
One-Neither,0.933022515351376,21,1.58437583412085,0.15495206091743
Both-One,0.933022515351376,22,4.64026693561425,2.91654144435386e-05
Both-Neither,0.933022515351376,22,10.2749203474046,3.57844164630947e-19
One-Neither,0.933022515351376,22,1.70063270408554,0.0975972530025263
Both-One,0.933022515351376,23,3.27366209623734,0.00270707415369124
Both-Neither,0.933022515351376,23,5.98951525526101,3.49293126306964e-08
One-Neither,0.933022515351376,23,0.806399519096035,0.425475253108467
Both-One,0.933022515351376,24,9.50927488456394,1.33944328622951e-14
Both-Neither,0.933022515351376,24,8.91612707270295,1.93748772238735e-16
One-Neither,0.933022515351376,24,-1.0095515406919,0.315657687376481
Both-One,0.933022515351376,25,5.18335560222891,3.4359869823875e-06
Both-Neither,0.933022515351376,25,6.69714342908743,7.82241079432758e-09
One-Neither,0.933022515351376,25,0.413948377607815,0.682243239624357
Both-One,0.933022515351376,26,5.88959613924304,2.7619195309575e-07
Both-Neither,0.933022515351376,26,5.18488860520579,2.23794191477707e-06
One-Neither,0.933022515351376,26,-1.7425710197977,0.0903265860494978
Both-One,0.933022515351376,27,7.39499160615686,2.01351361572456e-09
Both-Neither,0.933022515351376,27,5.12497486940198,1.27424536040922e-06
One-Neither,0.933022515351376,27,-1.728413820459,0.0890754055361855
Both-One,0.933022515351376,28,4.54275051859523,0.000102284484864428
Both-Neither,0.933022515351376,28,7.0403494178629,1.16121193831525e-09
One-Neither,0.933022515351376,28,1.25586061148856,0.23279826986802
Both-One,0.933022515351376,29,2.6893631546751,0.0119432047006075
Both-Neither,0.933022515351376,29,9.96537343224732,2.72811357518794e-16
One-Neither,0.933022515351376,29,1.74153252820465,0.0945571822527114
Both-One,0.933022515351376,30,6.95252686249509,1.29312998538739e-09
Both-Neither,0.933022515351376,30,7.78838192537367,4.99939495417227e-11
One-Neither,0.933022515351376,30,0.6552979317926,0.515097392074382
Both-One,0.933022515351376,31,3.10104355375628,0.00563333504738741
Both-Neither,0.933022515351376,31,2.36488891873132,0.0196285926528655
One-Neither,0.933022515351376,31,-1.49540624247355,0.144900347708258
Both-One,0.933022515351376,32,16.2582831641934,4.11267525250162e-26
Both-Neither,0.933022515351376,32,8.19559586678224,3.2206367945582e-13
One-Neither,0.933022515351376,32,-3.66327997745471,0.000509339747147268
Both-One,0.933022515351376,33,4.97720926729402,1.85546548562863e-05
Both-Neither,0.933022515351376,33,2.96411848593738,0.00453284255178298
One-Neither,0.933022515351376,33,-2.64354244899319,0.0137079092095503
Both-One,0.933022515351376,34,6.53353825937028,5.51648899046316e-06
Both-Neither,0.933022515351376,34,2.87222215465719,0.00491593349305911
One-Neither,0.933022515351376,34,-3.28296606508177,0.00296642779225877
Both-One,0.933022515351376,35,2.49751993605182,0.0186969065928415
Both-Neither,0.933022515351376,35,3.70869687475404,0.000286518851715376
One-Neither,0.933022515351376,35,-0.334710115853074,0.740058081914387
Both-One,0.933022515351376,36,2.5514922039329,0.0210069499901495
Both-Neither,0.933022515351376,36,6.06474962390109,2.11515871168376e-07
One-Neither,0.933022515351376,36,0.26285687870609,0.796552400560686
Both-One,0.933022515351376,37,7.40429889116201,4.15799823355523e-10
Both-Neither,0.933022515351376,37,5.86452948536338,1.1900737264891e-07
One-Neither,0.933022515351376,37,-1.8568474014519,0.0659616670508899
Both-One,0.933022515351376,38,3.44946279107647,0.00120866240726395
Both-Neither,0.933022515351376,38,4.98605766798401,1.58606789988855e-05
One-Neither,0.933022515351376,38,1.53293991126546,0.128234430919464
Both-One,0.933022515351376,39,3.39291479449241,0.00164917077408848
Both-Neither,0.933022515351376,39,5.07125863652486,6.80998900742897e-06
One-Neither,0.933022515351376,39,-0.112661582063941,0.911088276159276
Both-One,0.933022515351376,40,5.39012608248269,3.90834303474642e-06
Both-Neither,0.933022515351376,40,7.03557561839596,6.11501313488475e-11
One-Neither,0.933022515351376,40,-0.685361166083575,0.497138768386495
Both-One,0.933022515351376,41,6.86700715810457,2.41994564199921e-09
Both-Neither,0.933022515351376,41,7.30306223415364,9.60836808184137e-11
One-Neither,0.933022515351376,41,0.335600923792214,0.738335808884069
Both-One,0.933022515351376,42,5.69714190693275,4.0660815576175e-07
Both-Neither,0.933022515351376,42,5.74080461553335,7.2991873042005e-08
One-Neither,0.933022515351376,42,-0.75407257926018,0.453506751537167
Both-One,0.933022515351376,43,6.49394442277293,4.73358644122666e-08
Both-Neither,0.933022515351376,43,5.81288574339993,1.8288348596121e-07
One-Neither,0.933022515351376,43,0.0355657688036559,0.971712034445071
Both-One,0.933022515351376,44,7.12502337400666,3.29884789924048e-09
Both-Neither,0.933022515351376,44,3.34720566910957,0.00105175668166307
One-Neither,0.933022515351376,44,-2.54256926095615,0.013192013415126
Both-One,0.933022515351376,45,0.328258094691545,0.744214725889373
Both-Neither,0.933022515351376,45,1.5343559299584,0.128226520124871
One-Neither,0.933022515351376,45,0.788041795969147,0.433829245611322
Both-One,0.933022515351376,46,1.37977836222533,0.180670839715341
Both-Neither,0.933022515351376,46,7.07811086677311,2.09801391379054e-09
One-Neither,0.933022515351376,46,3.53970755000239,0.00382728889307032
Both-One,0.933022515351376,47,2.90688714514927,0.00584364057975956
Both-Neither,0.933022515351376,47,2.1828249028559,0.0316140203060803
One-Neither,0.933022515351376,47,-0.922433566238043,0.360293014668084
Both-One,0.933022515351376,48,0.196505363766055,0.846609393797429
Both-Neither,0.933022515351376,48,6.37253143380296,1.62748447584888e-08
One-Neither,0.933022515351376,48,1.99504048989615,0.0645565288617281
Both-One,0.933022515351376,49,6.61549963450961,3.24846008253137e-09
Both-Neither,0.933022515351376,49,3.27860308488988,0.00136712218113841
One-Neither,0.933022515351376,49,-2.54748338522103,0.0126720872917984
Both-One,0.933022515351376,50,0.385207542718326,0.714483745665919
Both-Neither,0.933022515351376,50,7.46381168852417,7.66756426607867e-11
One-Neither,0.933022515351376,50,1.66903549261102,0.152917525461192
Both-One,0.933022515351376,51,2.43855358783901,0.0209371496617812
Both-Neither,0.933022515351376,51,3.34889969818801,0.0011360612762157
One-Neither,0.933022515351376,51,0.160633823123365,0.873494006322637
Both-One,0.933022515351376,52,7.06456710256281,2.08187833540169e-08
Both-Neither,0.933022515351376,52,5.4027937555189,2.66497100693526e-06
One-Neither,0.933022515351376,52,-2.55166727520611,0.0142694318585951
Both-One,0.933022515351376,53,7.06056516536042,1.49911798458758e-09
Both-Neither,0.933022515351376,53,8.71037878238808,7.52892734929722e-14
One-Neither,0.933022515351376,53,1.38173697061326,0.173532644769028
Both-One,0.933022515351376,54,0.23518825997927,0.816331247979024
Both-Neither,0.933022515351376,54,3.26468523039284,0.00153258111498871
One-Neither,0.933022515351376,54,1.53540224067921,0.138539966266321
Both-One,0.933022515351376,55,4.06373743756293,0.000389978549104693
Both-Neither,0.933022515351376,55,7.77284951046258,5.08102024855361e-13
One-Neither,0.933022515351376,55,1.40368863935254,0.175674690939081
Both-One,0.933022515351376,56,0.901571873659098,0.370984623040202
Both-Neither,0.933022515351376,56,-0.432941929986198,0.66624440209962
One-Neither,0.933022515351376,56,-1.36877629438376,0.176434349751421
Both-One,0.933022515351376,57,4.7019877858777,2.14712353394647e-05
Both-Neither,0.933022515351376,57,6.94123055134638,5.74972908338031e-10
One-Neither,0.933022515351376,57,2.50279962082289,0.0157504089983807
Both-One,0.933022515351376,58,5.0050887786692,8.81114576433561e-06
Both-Neither,0.933022515351376,58,5.88838064010181,2.5089137811406e-07
