xs,mean_lm,mean_lowess,UCI_lm,UCI_lowess,LCI_lm,LCI_lowess,PValue
0,0.914995207384284,,1.15358098492235,,0.70619402768038,,0
0.002,0.913716814506871,0.279905710852817,1.15172456481978,0.39252333532494,0.705397868584589,0.149686996265687,0
0.004,0.912438421629457,0.289535152741128,1.14986814471721,0.409808870210868,0.704601709488797,0.173134066773514,0
0.006,0.911160028752044,0.301182284108598,1.14801172461464,0.430234627204236,0.703805550393005,0.185749858160437,0
0.008,0.90988163587463,0.30625102354062,1.14615530451207,0.426982959957716,0.703009391297213,0.196863377721129,0
0.01,0.908603242997217,0.31205235147809,1.1442988844095,0.43958875331687,0.702213232201421,0.207077512024641,0
0.012,0.907324850119803,0.317340797953972,1.14244246430693,0.439510237274489,0.70141707310563,0.21765305440713,0
0.014,0.90604645724239,0.323471109426025,1.14058604420436,0.448395182509589,0.700620914009838,0.229680815197423,0
0.016,0.904768064364976,0.328213084745793,1.13872962410179,0.446842793583163,0.699824754914046,0.238517906923774,0
0.018,0.903489671487563,0.332854613368621,1.13687320399922,0.444601920880277,0.699028595818254,0.24678414389204,0
0.02,0.90221127861015,0.337395586451828,1.13501678389665,0.44264904387844,0.698232436722462,0.254484135852117,0
0.022,0.900932885732736,0.341835895152734,1.13316036379407,0.441506449665602,0.69743627762667,0.264600260337823,0
0.024,0.899654492855323,0.346175430628656,1.1313039436915,0.43925313650661,0.696640118530879,0.271964013257089,0
0.026,0.898376099977909,0.350414084036914,1.12944752358893,0.440587321729654,0.695871220987637,0.279057865180052,0
0.028,0.897097707100496,0.3545517467415,1.12759110348636,0.442143780560692,0.695126209751658,0.285587589921789,0
0.03,0.895819314223082,0.358588332157853,1.12573468338379,0.444306402046193,0.694381198515679,0.289425860575295,0
0.032,0.894540921345669,0.362523764937056,1.12387826328122,0.446438011793573,0.6936361872797,0.294421148596294,0
0.034,0.893262528468256,0.366357915113606,1.12202184317865,0.44711856714462,0.692891176043721,0.299566294576479,0
0.036,0.891984135590842,0.370090316361913,1.12016542307608,0.447114455967132,0.692146164807742,0.302836503312046,0
0.038,0.890705742713429,0.373720582428327,1.11830900297351,0.449398250659962,0.691401153571763,0.30576649520336,0
0.04,0.889427349836015,0.377248435163713,1.11645258287094,0.451968739832603,0.690656142335784,0.308418811497808,0
0.042,0.888148956958602,0.38067347115309,1.11459616276837,0.454632229624229,0.689911131099805,0.312579195750381,0
0.044,0.886870564081189,0.383995300213564,1.1127397426658,0.456307951230253,0.689166119863826,0.3147354530674,0
0.046,0.885592171203775,0.387212839428824,1.11088332256322,0.459508798409133,0.688421108627847,0.318995687664902,0
0.048,0.884313778326362,0.390324718650071,1.10902690246065,0.461437068895281,0.687676097391868,0.322505023810333,0
0.05,0.883035385448948,0.393329775665447,1.10717048235808,0.463304982728275,0.686931086155889,0.323976053847099,0
0.052,0.881756992571535,0.396228312112958,1.10531406225551,0.465818978466684,0.68618607491991,0.325369157823943,0
0.054,0.880478599694121,0.399020871572438,1.10345764215294,0.470801652979284,0.685441063683931,0.327215414794475,0
0.056,0.879200206816708,0.401706112150631,1.10160122205037,0.475554193312543,0.684696052447952,0.328280597306187,0
0.058,0.877921813939295,0.404282069698013,1.0997448019478,0.478569665342778,0.683951041211973,0.329514122238087,0
0.06,0.876643421061881,0.40674873628693,1.09788838184523,0.482172559263127,0.683206029975994,0.330539007781822,0
0.062,0.875365028184468,0.409107458443516,1.09603196174266,0.484724293627669,0.682461018740015,0.331093699939176,0
0.064,0.874086635307054,0.411358781512061,1.09417554164009,0.488313702224803,0.681716007504035,0.331806796168435,0
0.066,0.872808242429641,0.413502585416801,1.09231912153752,0.492007331545535,0.680970996268056,0.333296214018294,0
0.068,0.871529849552227,0.415539712995722,1.09046270143494,0.49475111843351,0.680225985032077,0.33505767719295,0
0.07,0.870251456674814,0.417472328866802,1.08860628133237,0.497944414827361,0.679480973796099,0.336121597482617,0
0.072,0.868973063797401,0.419301894629623,1.0867498612298,0.499588950821135,0.678735962560119,0.337221790467928,0
0.074,0.867694670919987,0.421028622834984,1.08489344112723,0.501707501005557,0.677990951324141,0.338777542163188,0
0.076,0.866416278042574,0.42265143621875,1.08303702102466,0.504341761692839,0.677245940088161,0.339218964336423,0
0.078,0.86513788516516,0.424166995533126,1.08118060092209,0.506516708956472,0.676500928852182,0.337531951778624,0
0.08,0.863859492287747,0.425571389836245,1.07932418081952,0.508883539505789,0.675755917616203,0.335704876731494,0
0.082,0.862581099410333,0.426864610118783,1.07746776071695,0.510410222417745,0.675010906380224,0.334877694338414,0
0.084,0.86130270653292,0.428049091943372,1.07561134061438,0.511436019357201,0.674265895144245,0.334102261412314,0
0.086,0.860024313655507,0.429122605819653,1.07375492051181,0.512783245735775,0.673520883908266,0.334739754253356,0
0.088,0.858745920778093,0.430085304479904,1.07189850040924,0.514827021068185,0.672775872672287,0.335263762949379,0
0.09,0.85746752790068,0.430935180648709,1.07004208030667,0.517690886209288,0.672030861436308,0.335073187660575,0
0.092,0.856189135023266,0.431671858905371,1.06818566020409,0.519828631637413,0.671285850200329,0.334408510387964,0
0.094,0.854910742145853,0.432299675356293,1.06632924010152,0.521034585233345,0.67054083896435,0.333833390865132,0
0.096,0.853632349268439,0.432822483883784,1.06447281999895,0.522273914781486,0.669795827728371,0.333721176170904,0
0.098,0.852353956391026,0.433245385855982,1.06261639989638,0.524422419730221,0.669050816492392,0.3335453898952,0
0.1,0.851075563513612,0.433572335328681,1.06075997979381,0.525877777666229,0.668305805256413,0.333363831262505,0
